DATAFLOW,LAST UPDATE,freq,tra_infr,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LEIPZIG/HALLE airport,2014,560,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LEIPZIG/HALLE airport,2015,560,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LEIPZIG/HALLE airport,2016,560,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LEIPZIG/HALLE airport,2021,560,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LEIPZIG/HALLE airport,2022,560,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LEIPZIG/HALLE airport,2023,560,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2003,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2004,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2006,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2007,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2008,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2009,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2010,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2011,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2012,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2013,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2014,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2015,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2016,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2021,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2022,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,STUTTGART airport,2023,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2003,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2006,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2007,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2008,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2009,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2010,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2011,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2012,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2013,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2014,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2015,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2016,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2021,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2022,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,HANNOVER airport,2023,344,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2013,2,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2014,2,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2015,2,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2016,2,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2018,370,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2019,370,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2020,370,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2021,370,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2022,370,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,BILLUND airport,2023,370,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2003,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2004,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2006,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2007,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2008,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2009,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2010,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2011,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2012,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2013,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2014,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2015,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2016,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2018,165,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2019,165,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2020,165,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2021,164,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2022,164,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOBENHAVN/KASTRUP airport,2023,164,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2003,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2004,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2005,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2006,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2009,235,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2010,250,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2011,487,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2012,487,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2013,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2014,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2015,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2016,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2017,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2018,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2019,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2020,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LENNART MERI TALLINN airport,2021,500,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2007,1345,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2008,1357,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2010,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2011,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2012,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2013,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2014,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2015,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2016,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2018,89,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2019,1360,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2020,1360,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ATHINAI/ELEFTHERIOS VENIZELOS airport,2021,1360,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ELEFSIS airport,2003,1357,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ELEFSIS airport,2004,1357,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ELEFSIS airport,2005,1357,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ELEFSIS airport,2006,1357,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ELEFSIS airport,2007,1345,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2003,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2004,1,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2005,1,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2006,1,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2007,1,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2019,300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2020,300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,IRAKLION/NIKOS KAZANTZAKIS airport,2021,300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2004,220,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2005,220,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2006,220,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2018,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2019,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2020,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KOS/IPPOKRATIS airport,2021,270,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KERKIRA/IOANNIS KAPODISTRIAS airport,2006,1100,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KERKIRA/IOANNIS KAPODISTRIAS airport,2007,1100,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KERKIRA/IOANNIS KAPODISTRIAS airport,2019,271,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KERKIRA/IOANNIS KAPODISTRIAS airport,2020,271,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,KERKIRA/IOANNIS KAPODISTRIAS airport,2021,271,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,RODOS/DIAGORAS airport,2019,186,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,RODOS/DIAGORAS airport,2020,186,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,RODOS/DIAGORAS airport,2021,186,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,CHANIA/IOANNIS DASKALOGIANNIS airport,2019,250,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,CHANIA/IOANNIS DASKALOGIANNIS airport,2020,250,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,CHANIA/IOANNIS DASKALOGIANNIS airport,2021,250,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,SANTORINI airport,2019,100,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,SANTORINI airport,2020,100,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,SANTORINI airport,2021,100,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2003,170,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2004,170,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2005,170,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2006,170,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2007,170,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2008,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2009,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2010,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2011,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2012,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2013,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2014,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2015,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2016,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2018,150,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2019,650,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2020,650,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,THESSALONIKI/MAKEDONIA airport,2021,650,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ZAKINTHOS/DIONISIOS SOLOMOS airport,2019,300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ZAKINTHOS/DIONISIOS SOLOMOS airport,2020,300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,ZAKINTHOS/DIONISIOS SOLOMOS airport,2021,300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2003,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2004,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2006,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2007,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2008,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2009,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2010,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2011,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,FUERTEVENTURA airport,2012,400,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2016,161,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2017,161,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2018,161,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2019,161,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2020,161,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2021,161,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2022,151,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA GOMERA airport,2023,151,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA PALMA airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,LA PALMA airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2009,5300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2010,5300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2011,5300,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2012,1438,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2013,1438,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2014,1438,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2015,1438,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2016,1359,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2017,1359,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2018,1359,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2019,1359,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2020,1359,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2021,1359,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Car parking places - short stay,GRAN CANARIA airport,2022,1407,,
